,fips,state,name,area_2010,unemployment_rate_2019,per_capita_income_2019,"Total publicly funded clinics, 2015 [1]",proportion_votes_democrats_2016,proportion_votes_republican_2016,clinics_per_sqmiles,clinics_per_1000_sqmiles,percent_votes_democrats_2016,percent_votes_republican_2016,Rates_of_adherence_per_1000_population
2936,51750,Virginia,Radford city,9.87,3.4,21797,1,0.484582228,0.437168435,0.101317123,101.32,48.46,43.72,448.93
2937,51760,Virginia,Richmond city,59.81,5.9,33549,18,0.787973481,0.150479287,0.300953018,300.95,78.80,15.05,372.5
2938,51770,Virginia,Roanoke city,42.56,5.8,27006,4,0.560846434,0.384513995,0.093984962,93.98,56.08,38.45,747.32
2939,51775,Virginia,Salem city,14.44,4.1,31924,1,0.347266881,0.595679776,0.069252078,69.25,34.73,59.57,735.97
2940,51790,Virginia,Staunton city,19.98,3.7,30166,1,0.478194544,0.460247667,0.05005005,50.05,47.82,46.02,710.71
2941,51800,Virginia,Suffolk city,400.17,5.2,34940,4,0.54883255,0.410360371,0.009995752,10.00,54.88,41.04,665.88
2942,51810,Virginia,Virginia Beach city,249.02,4.2,37776,3,0.446507948,0.490987689,0.012047225,12.05,44.65,49.10,325.5
2943,51820,Virginia,Waynesboro city,15.04,4.9,27033,1,0.41277156,0.526442835,0.066489362,66.49,41.28,52.64,376.43
2944,51830,Virginia,Williamsburg city,9.02,4.9,29758,0,0.690071675,0.254977436,0,0.00,69.01,25.50,629.77
2945,51840,Virginia,Winchester city,9.23,2.8,30859,1,0.48808398,0.452619633,0.108342362,108.34,48.81,45.26,860.11
2946,53001,Washington,Adams County,1924.98,5.8,20248,2,0.273952463,0.671404068,0.001038972,1.04,27.40,67.14,840.06
2947,53003,Washington,Asotin County,636.21,6.3,29695,0,0.321974391,0.58983891,0,0.00,32.20,58.98,427.76
2948,53005,Washington,Benton County,1700.38,4.4,32882,4,0.327317409,0.592845905,0.002352415,2.35,32.73,59.28,343.94
2949,53007,Washington,Chelan County,2920.53,3.3,30870,4,0.392850629,0.54969907,0.001369614,1.37,39.29,54.97,421.32
2950,53009,Washington,Clallam County,1738.33,7.7,30283,7,0.459420949,0.475519175,0.004026853,4.03,45.94,47.55,480.02
2951,53011,Washington,Clark County,629,4.3,35860,5,0.463250317,0.462703796,0.007949126,7.95,46.33,46.27,292.78
2952,53013,Washington,Columbia County,868.63,5.3,36551,1,0.24090281,0.686780286,0.001151238,1.15,24.09,68.68,284.37
2953,53015,Washington,Cowlitz County,1140.13,6.5,28876,4,0.392261185,0.529097505,0.003508372,3.51,39.23,52.91,269.49
2954,53017,Washington,Douglas County,1819.26,3.5,30544,2,0.313944362,0.628586378,0.001099348,1.10,31.39,62.86,348.4
2955,53019,Washington,Ferry County,2203.16,7.6,25857,4,0.306460674,0.611797753,0.001815574,1.82,30.65,61.18,369.86
2956,53021,Washington,Franklin County,1242.17,5.6,24380,6,0.380829771,0.551787796,0.004830257,4.83,38.08,55.18,265.53
2957,53023,Washington,Garfield County,710.69,2.7,26742,1,0.224025974,0.68262987,0.001407083,1.41,22.40,68.26,351.94
2958,53025,Washington,Grant County,2679.51,6.4,24280,6,0.27487615,0.653998585,0.002239215,2.24,27.49,65.40,600.62
2959,53027,Washington,Grays Harbor County,1902.03,6.4,27210,5,0.425568522,0.496297127,0.00262877,2.63,42.56,49.63,389.45
2960,53029,Washington,Island County,208.45,5.2,37087,0,0.489475545,0.430383029,0,0.00,48.95,43.04,297.4
2961,53031,Washington,Jefferson County,1803.7,5.5,36598,4,0.624676617,0.297810945,0.002217664,2.22,62.47,29.78,232.61
2962,53033,Washington,King County,2115.57,4,52462,75,0.721489247,0.217145373,0.035451439,35.45,72.15,21.71,250.2
2963,53035,Washington,Kitsap County,394.94,4.4,37493,10,0.510524763,0.394200211,0.025320302,25.32,51.05,39.42,376.27
2964,53037,Washington,Kittitas County,2297.27,4.3,29161,2,0.392167558,0.536980473,0.000870599,0.87,39.22,53.70,262.93
2965,53039,Washington,Klickitat County,1871.31,6.6,29521,2,0.383507455,0.546708591,0.00106877,1.07,38.35,54.67,282.19
2966,53041,Washington,Lewis County,2402.8,6.5,27127,9,0.2894979,0.65105021,0.00374563,3.75,28.95,65.11,291.17
2967,53043,Washington,Lincoln County,2310.49,3.9,28891,0,0.217498243,0.71943078,0,0.00,21.75,71.94,375.34
2968,53045,Washington,Mason County,959.42,7,28862,3,0.427557892,0.487593186,0.003126889,3.13,42.76,48.76,416.56
2969,53047,Washington,Okanogan County,5267.98,5.5,24876,9,0.365372257,0.578812081,0.001708435,1.71,36.54,57.88,279.2
2970,53049,Washington,Pacific County,932.66,5.5,26109,4,0.430955283,0.500421862,0.004288808,4.29,43.10,50.04,322.4
2971,53051,Washington,Pend Oreille County,1399.99,6.7,28046,2,0.284619918,0.642899234,0.001428582,1.43,28.46,64.29,301.53
2972,53053,Washington,Pierce County,1669.51,4.8,34618,10,0.496931108,0.421727755,0.005989781,5.99,49.69,42.17,184.22
2973,53055,Washington,San Juan County,173.92,2.4,45777,1,0.666068562,0.250354141,0.00574977,5.75,66.61,25.04,352.57
2974,53057,Washington,Skagit County,1731.2,4.8,33168,5,0.475570389,0.443727089,0.00288817,2.89,47.56,44.37,307.25
2975,53059,Washington,Skamania County,1655.68,4.2,32221,1,0.395024163,0.520851978,0.000603981,0.60,39.50,52.09,397.75
2976,53061,Washington,Snohomish County,2087.27,3.7,39527,12,0.54263383,0.376201954,0.005749136,5.75,54.26,37.62,169.98
2977,53063,Washington,Spokane County,1763.79,5.1,31146,15,0.416136024,0.499065268,0.008504414,8.50,41.61,49.91,307.02
2978,53065,Washington,Stevens County,2477.77,5,26896,7,0.264509064,0.67277041,0.002825121,2.83,26.45,67.28,369.87
2979,53067,Washington,Thurston County,721.96,5.8,35169,5,0.53159827,0.377911873,0.006925591,6.93,53.16,37.79,269.49
2980,53069,Washington,Wahkiakum County,263.38,6.9,31110,1,0.353193313,0.569224175,0.003796796,3.80,35.32,56.92,289.13
2981,53071,Washington,Walla Walla County,1270.13,4,29035,3,0.382898874,0.546455016,0.002361963,2.36,38.29,54.65,302.16
2982,53073,Washington,Whatcom County,2106.86,5.1,32267,8,0.548885172,0.371889524,0.00379712,3.80,54.89,37.19,404.35
2983,53075,Washington,Whitman County,2159.09,5.6,23560,1,0.455227573,0.450362797,0.000463158,0.46,45.52,45.04,289.26
2984,53077,Washington,Yakima County,4295.4,5.8,23459,17,0.393936879,0.547575582,0.003957722,3.96,39.39,54.76,300.21
2985,54001,West Virginia,Barbour County,341.06,7.3,22899,3,0.201361222,0.748505976,0.008796106,8.80,20.14,74.85,444.83
2986,54003,West Virginia,Berkeley County,321.14,5.3,29994,2,0.287280804,0.659574468,0.006227813,6.23,28.73,65.96,273.31
2987,54005,West Virginia,Boone County,501.54,10.5,21751,3,0.206031893,0.749133349,0.005981577,5.98,20.60,74.91,310.05
2988,54007,West Virginia,Braxton County,510.81,12.9,22269,4,0.259727434,0.694449931,0.0078307,7.83,25.97,69.44,233.83
2989,54009,West Virginia,Brooke County,89.21,3.4,26678,3,0.267190776,0.689098532,0.033628517,33.63,26.72,68.91,301.59
2990,54011,West Virginia,Cabell County,281.02,5.3,25271,12,0.345738662,0.600837895,0.042701587,42.70,34.57,60.08,356.39
2991,54013,West Virginia,Calhoun County,279.25,14.7,20447,2,0.175115207,0.77688172,0.007162041,7.16,17.51,77.69,392.14
2992,54015,West Virginia,Clay County,341.9,8.1,17239,5,0.191345504,0.773833671,0.014624159,14.62,19.13,77.38,235.74
2993,54017,West Virginia,Doddridge County,319.72,3.8,24053,3,0.127388535,0.830502477,0.00938321,9.38,12.74,83.05,274.45
2994,54019,West Virginia,Fayette County,661.55,6.6,21914,7,0.279581221,0.675775334,0.010581211,10.58,27.96,67.58,264.2
2995,54021,West Virginia,Gilmer County,338.5,8.4,18067,4,0.212420886,0.747231013,0.011816839,11.82,21.24,74.72,327.66
2996,54023,West Virginia,Grant County,477.37,6.7,23351,3,0.103134479,0.877249747,0.006284433,6.28,10.31,87.72,275.74
2997,54025,West Virginia,Greenbrier County,1019.57,5.6,24581,4,0.267663043,0.679276316,0.003923223,3.92,26.77,67.93,433.36
2998,54027,West Virginia,Hampshire County,640.25,5.5,24259,1,0.184176697,0.776674068,0.00156189,1.56,18.42,77.67,412.29
2999,54029,West Virginia,Hancock County,82.61,6.2,26435,3,0.256842272,0.701629489,0.036315216,36.32,25.68,70.16,295.36
3000,54031,West Virginia,Hardy County,582.31,3.4,27004,3,0.207406177,0.754566589,0.005151895,5.15,20.74,75.46,542.12
3001,54033,West Virginia,Harrison County,416.01,5.8,28879,4,0.275405483,0.67055404,0.009615153,9.62,27.54,67.06,427.88
3002,54035,West Virginia,Jackson County,464.35,3.8,25341,3,0.218698381,0.739924017,0.006460644,6.46,21.87,73.99,504.58
3003,54037,West Virginia,Jefferson County,209.64,5.4,36305,3,0.393968426,0.547506977,0.014310246,14.31,39.40,54.75,306.94
3004,54039,West Virginia,Kanawha County,901.59,5.8,29253,13,0.373153235,0.579550909,0.014418971,14.42,37.32,57.96,328.12
3005,54041,West Virginia,Lewis County,384.9,6.9,23820,4,0.194045025,0.761801017,0.01039231,10.39,19.40,76.18,374.93
3006,54043,West Virginia,Lincoln County,437.04,5.8,21456,6,0.205352032,0.752289639,0.01372872,13.73,20.54,75.23,320.43
3007,54045,West Virginia,Logan County,453.74,14,21936,5,0.169062119,0.801136825,0.011019527,11.02,16.91,80.11,201.75
3008,54047,West Virginia,McDowell County,533.46,12.1,15047,5,0.231267195,0.746722771,0.009372774,9.37,23.13,74.67,227.77
3009,54049,West Virginia,Marion County,308.74,5.7,26380,1,0.3023134,0.636927106,0.003238971,3.24,30.23,63.69,218.56
3010,54051,West Virginia,Marshall County,305.43,3.9,26472,2,0.221203088,0.731101429,0.006548145,6.55,22.12,73.11,451.59
3011,54053,West Virginia,Mason County,430.75,3.7,24844,5,0.204547701,0.751062778,0.011607661,11.61,20.45,75.11,428.49
3012,54055,West Virginia,Mercer County,418.99,6.7,22212,5,0.204590078,0.757537414,0.011933459,11.93,20.46,75.75,231.15
3013,54057,West Virginia,Mineral County,327.83,5.1,25490,2,0.176950044,0.785013146,0.006100723,6.10,17.70,78.50,416.29
3014,54059,West Virginia,Mingo County,423.11,13.8,20060,4,0.14415461,0.831766818,0.009453806,9.45,14.42,83.18,410.32
3015,54061,West Virginia,Monongalia County,360.06,5.7,32154,4,0.40769037,0.511515966,0.01110926,11.11,40.77,51.15,282.28
3016,54063,West Virginia,Monroe County,472.75,9,23923,5,0.192063492,0.764902998,0.010576415,10.58,19.21,76.49,278.64
3017,54065,West Virginia,Morgan County,229.07,5.7,28127,3,0.205370007,0.74891945,0.013096433,13.10,20.54,74.89,361.58
3018,54067,West Virginia,Nicholas County,646.82,6.7,22335,5,0.194033031,0.76387853,0.007730126,7.73,19.40,76.39,261.84
3019,54069,West Virginia,Ohio County,105.82,5.5,32429,1,0.305965542,0.621639823,0.009450009,9.45,30.60,62.16,329.17
3020,54071,West Virginia,Pendleton County,696.05,4.2,25059,3,0.226027397,0.743462017,0.004310035,4.31,22.60,74.35,631.03
3021,54073,West Virginia,Pleasants County,130.1,10.6,29974,2,0.198083067,0.748242812,0.01537279,15.37,19.81,74.82,520.08
3022,54075,West Virginia,Pocahontas County,940.28,4.7,25201,6,0.255319149,0.683614258,0.006381078,6.38,25.53,68.36,335.44
3023,54077,West Virginia,Preston County,648.81,8.1,24890,5,0.19522639,0.753389898,0.007706416,7.71,19.52,75.34,308.29
3024,54079,West Virginia,Putnam County,345.67,3.7,31587,5,0.236632165,0.714110379,0.014464663,14.46,23.66,71.41,262.35
3025,54081,West Virginia,Raleigh County,605.35,7.9,25026,4,0.217051619,0.744942172,0.006607748,6.61,21.71,74.49,322.69
3026,54083,West Virginia,Randolph County,1039.68,5.1,24842,6,0.251849112,0.701090976,0.005771006,5.77,25.18,70.11,306.45
3027,54085,West Virginia,Ritchie County,451.99,5.2,25606,1,0.121287129,0.835643564,0.002212438,2.21,12.13,83.56,374.39
3028,54087,West Virginia,Roane County,483.56,8.8,21711,1,0.233091326,0.720672526,0.002067996,2.07,23.31,72.07,369.89
3029,54089,West Virginia,Summers County,360.46,11.2,21437,1,0.244687436,0.710542604,0.002774233,2.77,24.47,71.05,213.52
3030,54091,West Virginia,Taylor County,172.77,9.5,25214,2,0.228224069,0.72345337,0.011576084,11.58,22.82,72.35,174.62
3031,54093,West Virginia,Tucker County,418.92,5,25686,3,0.216512702,0.738163972,0.007161272,7.16,21.65,73.82,286.95
3032,54095,West Virginia,Tyler County,256.29,6,24924,1,0.139464236,0.81938691,0.00390183,3.90,13.95,81.94,430.75
3033,54097,West Virginia,Upshur County,354.64,6.2,24070,4,0.19204793,0.759368192,0.011279044,11.28,19.20,75.94,265.2
3034,54099,West Virginia,Wayne County,505.98,5,21553,3,0.221087533,0.734549072,0.005929088,5.93,22.11,73.45,296.86
3035,54101,West Virginia,Webster County,553.47,9.5,22054,4,0.187478849,0.772927242,0.007227131,7.23,18.75,77.29,291.52
3036,54103,West Virginia,Wetzel County,358.06,5.7,22546,1,0.217735422,0.720562106,0.002792828,2.79,21.77,72.06,211.06
3037,54105,West Virginia,Wirt County,232.51,5,23568,1,0.158921162,0.789626556,0.00430089,4.30,15.89,78.96,466.86
3038,54107,West Virginia,Wood County,366.26,4.6,27725,4,0.236186748,0.713864307,0.010921204,10.92,23.62,71.39,283.54
3039,54109,West Virginia,Wyoming County,499.45,14.1,22703,3,0.135868869,0.835830452,0.006006607,6.01,13.59,83.58,454.47
3040,55001,Wisconsin,Adams County,645.65,6.4,27241,2,0.373998219,0.591965964,0.003097654,3.10,37.40,59.20,398.64
3041,55003,Wisconsin,Ashland County,1045.04,4.9,23946,2,0.521826899,0.432500631,0.001913802,1.91,52.18,43.25,207.86
3042,55005,Wisconsin,Barron County,862.71,2.5,29681,2,0.350048858,0.603846496,0.002318276,2.32,35.00,60.38,618.74
3043,55007,Wisconsin,Bayfield County,1477.86,4.7,31825,2,0.521862817,0.434622274,0.001353308,1.35,52.19,43.46,567.12
3044,55009,Wisconsin,Brown County,529.71,2.6,32874,3,0.418503965,0.527008479,0.005663476,5.66,41.85,52.70,413.21
3045,55011,Wisconsin,Buffalo County,671.64,1.6,30503,0,0.365698598,0.585031065,0,0.00,36.57,58.50,670.28
3046,55013,Wisconsin,Burnett County,821.85,3.9,30342,2,0.338112169,0.620713385,0.002433534,2.43,33.81,62.07,645.4
3047,55015,Wisconsin,Calumet County,318.24,2.1,35527,4,0.364523819,0.580612206,0.01256913,12.57,36.45,58.06,347.54
3048,55017,Wisconsin,Chippewa County,1008.37,2.8,29991,7,0.377331512,0.569158908,0.006941896,6.94,37.73,56.92,461.58
3049,55019,Wisconsin,Clark County,1209.82,2.4,25382,3,0.311854148,0.638101565,0.002479708,2.48,31.19,63.81,470.42
3050,55021,Wisconsin,Columbia County,765.53,2.5,34984,1,0.461808994,0.483490969,0.001306285,1.31,46.18,48.35,579.91
3051,55023,Wisconsin,Crawford County,570.66,2.1,27615,1,0.446209951,0.500651211,0.001752357,1.75,44.62,50.07,552.2
3052,55025,Wisconsin,Dane County,1197.24,2.3,40614,5,0.713768627,0.233879939,0.004176272,4.18,71.38,23.39,563.87
3053,55027,Wisconsin,Dodge County,875.63,3.5,29726,0,0.326217946,0.622238311,0,0.00,32.62,62.22,459.12
3054,55029,Wisconsin,Door County,481.98,3.2,38744,0,0.461317393,0.493390045,0,0.00,46.13,49.34,504.99
3055,55031,Wisconsin,Douglas County,1304.14,3.5,30153,1,0.511246338,0.435294118,0.000766789,0.77,51.12,43.53,693.22
3056,55033,Wisconsin,Dunn County,850.11,2.9,28034,2,0.40968723,0.521448999,0.002352637,2.35,40.97,52.14,485.07
3057,55035,Wisconsin,Eau Claire County,637.98,3.2,30983,2,0.50427145,0.430861686,0.003134895,3.13,50.43,43.09,482.16
3058,55037,Wisconsin,Florence County,488.2,5.9,32348,0,0.251225952,0.715579027,0,0.00,25.12,71.56,563.58
3059,55039,Wisconsin,Fond du Lac County,719.55,3.1,31653,0,0.340372646,0.607586018,0,0.00,34.04,60.76,417.59
3060,55041,Wisconsin,Forest County,1014.07,6.3,25700,3,0.351231418,0.618371422,0.002958376,2.96,35.12,61.84,572.94
3061,55043,Wisconsin,Grant County,1146.85,2.2,25892,1,0.417737308,0.513367428,0.000871954,0.87,41.77,51.34,471.2
3062,55045,Wisconsin,Green County,583.96,2,33459,0,0.485391943,0.462615082,0,0.00,48.54,46.26,646.23
3063,55047,Wisconsin,Green Lake County,349.44,3,29207,1,0.289855072,0.666666667,0.002861722,2.86,28.99,66.67,418.44
3064,55049,Wisconsin,Iowa County,762.58,2.7,34114,1,0.550111359,0.396683989,0.001311338,1.31,55.01,39.67,679.49
3065,55051,Wisconsin,Iron County,758.17,6.9,28857,1,0.366120219,0.601092896,0.001318965,1.32,36.61,60.11,489.76
3066,55053,Wisconsin,Jackson County,987.72,4.8,26481,2,0.415235818,0.533253641,0.002024865,2.02,41.52,53.33,463.49
3067,55055,Wisconsin,Jefferson County,556.47,3,31992,0,0.391243739,0.553090445,0,0.00,39.12,55.31,448.14
3068,55057,Wisconsin,Juneau County,766.93,2.8,27889,1,0.34935242,0.612474438,0.0013039,1.30,34.94,61.25,632.69
3069,55059,Wisconsin,Kenosha County,271.99,5.7,32298,4,0.471744148,0.475107155,0.014706423,14.71,47.17,47.51,465.68
3070,55061,Wisconsin,Kewaunee County,342.52,2.1,30921,0,0.337274251,0.615900205,0,0.00,33.73,61.59,372.54
3071,55063,Wisconsin,La Crosse County,451.69,3.3,32565,1,0.516078681,0.420227761,0.002213908,2.21,51.61,42.02,706.43
3072,55065,Wisconsin,Lafayette County,633.59,2,28448,1,0.432517758,0.523151802,0.001578308,1.58,43.25,52.32,587.87
3073,55067,Wisconsin,Langlade County,870.64,6.3,27618,2,0.322996136,0.637669672,0.002297161,2.30,32.30,63.77,685.79
3074,55069,Wisconsin,Lincoln County,878.97,3.7,30972,1,0.368742704,0.57680423,0.001137695,1.14,36.87,57.68,654.35
3075,55071,Wisconsin,Manitowoc County,589.08,2.6,30130,1,0.364156935,0.580980721,0.001697562,1.70,36.42,58.10,662.91
3076,55073,Wisconsin,Marathon County,1544.98,2.5,33189,5,0.3845517,0.566602275,0.003236288,3.24,38.46,56.66,710.19
3077,55075,Wisconsin,Marinette County,1399.35,4.1,28282,1,0.312478102,0.650432955,0.000714618,0.71,31.25,65.04,648.66
3078,55077,Wisconsin,Marquette County,455.6,4.9,27922,0,0.359400998,0.603097402,0,0.00,35.94,60.31,482.05
3079,55078,Wisconsin,Menominee County,357.61,7.8,20313,1,0.784206411,0.210320563,0.002796342,2.80,78.42,21.03,479.49
3080,55079,Wisconsin,Milwaukee County,241.4,5,29270,19,0.664381452,0.28988436,0.078707539,78.71,66.44,28.99,707.23
3081,55081,Wisconsin,Monroe County,900.78,2.7,29242,3,0.360386622,0.585148819,0.003330447,3.33,36.04,58.51,463.76
3082,55083,Wisconsin,Oconto County,997.99,2.5,30927,2,0.295422606,0.665278057,0.002004028,2.00,29.54,66.53,513.33
3083,55085,Wisconsin,Oneida County,1112.97,2,34910,2,0.388875558,0.56039737,0.001796994,1.80,38.89,56.04,478.92
3084,55087,Wisconsin,Outagamie County,637.52,2.3,33221,1,0.407460898,0.533667116,0.001568578,1.57,40.75,53.37,572.62
3085,55089,Wisconsin,Ozaukee County,233.08,2.3,49030,0,0.377885624,0.570716534,0,0.00,37.79,57.07,731.36
3086,55091,Wisconsin,Pepin County,231.98,1.5,30827,1,0.359049653,0.594767752,0.004310716,4.31,35.90,59.48,635.41
3087,55093,Wisconsin,Pierce County,573.75,2,33061,2,0.397363554,0.53392764,0.003485839,3.49,39.74,53.39,624.05
3088,55095,Wisconsin,Polk County,913.96,3.3,30859,1,0.333524305,0.610991142,0.00109414,1.09,33.35,61.10,475.83
3089,55097,Wisconsin,Portage County,800.68,3.1,31453,1,0.4859009,0.454056606,0.001248938,1.25,48.59,45.41,473.63
3090,55099,Wisconsin,Price County,1254.38,2.2,28882,3,0.353306878,0.603439153,0.00239162,2.39,35.33,60.34,585.4
3091,55101,Wisconsin,Racine County,332.5,4.1,31572,1,0.45374581,0.497662205,0.003007519,3.01,45.37,49.77,577.3
3092,55103,Wisconsin,Richland County,586.15,2,27597,1,0.44925898,0.505023863,0.001706048,1.71,44.93,50.50,470.18
3093,55105,Wisconsin,Rock County,718.14,4.7,28945,4,0.52417947,0.419532801,0.005569945,5.57,52.42,41.95,362.69
3094,55107,Wisconsin,Rusk County,913.59,3.6,25854,2,0.308863281,0.649310001,0.002189166,2.19,30.89,64.93,472.97
3095,55109,Wisconsin,St. Croix County,722.33,1.8,39287,1,0.37369444,0.55795724,0.001384409,1.38,37.37,55.80,508.71
3096,55111,Wisconsin,Sauk County,830.9,2.9,30990,3,0.470324605,0.473493822,0.003610543,3.61,47.03,47.35,504.84
3097,55113,Wisconsin,Sawyer County,1257.31,5.7,31772,1,0.366422042,0.595468006,0.000795349,0.80,36.64,59.55,504.95
3098,55115,Wisconsin,Shawano County,893.06,3,29338,2,0.307457989,0.646900543,0.002239491,2.24,30.75,64.69,459.81
3099,55117,Wisconsin,Sheboygan County,511.27,3,31510,1,0.388334191,0.555292503,0.001955914,1.96,38.83,55.53,567.57
3100,55119,Wisconsin,Taylor County,974.88,3.4,27506,1,0.254645853,0.699692046,0.001025767,1.03,25.46,69.97,592.08
3101,55121,Wisconsin,Trempealeau County,732.97,2.6,28902,1,0.415654223,0.542669906,0.001364312,1.36,41.57,54.27,742.57
3102,55123,Wisconsin,Vernon County,791.58,2.2,26198,1,0.447474107,0.49277813,0.001263296,1.26,44.75,49.28,736.36
3103,55125,Wisconsin,Vilas County,856.6,6.8,33316,3,0.354493422,0.607225154,0.003502218,3.50,35.45,60.72,615.15
3104,55127,Wisconsin,Walworth County,555.13,3.2,32302,1,0.369903105,0.570456793,0.00180138,1.80,36.99,57.05,359.12
3105,55129,Wisconsin,Washburn County,797.11,3.6,29584,2,0.362402031,0.596533834,0.002509064,2.51,36.24,59.65,436.16
3106,55131,Wisconsin,Washington County,430.7,2.5,39055,1,0.27350943,0.678448706,0.002321802,2.32,27.35,67.84,510.53
3107,55133,Wisconsin,Waukesha County,549.57,2.6,46073,1,0.339516361,0.610962263,0.001819604,1.82,33.95,61.10,585.07
3108,55135,Wisconsin,Waupaca County,747.71,2.3,32000,1,0.325722804,0.628182496,0.001337417,1.34,32.57,62.82,602.06
3109,55137,Wisconsin,Waushara County,626.15,4.1,28580,1,0.317866399,0.641167126,0.001597061,1.60,31.79,64.12,649.38
3110,55139,Wisconsin,Winnebago County,434.49,2.7,32571,1,0.431402226,0.505832906,0.002301549,2.30,43.14,50.58,508.04
3111,55141,Wisconsin,Wood County,793.12,3.5,31425,1,0.377386508,0.570163343,0.001260843,1.26,37.74,57.02,496.02
